S1 Stages,S1 C_Pt_in [M],S1 C_Ir_in [M],S1 C_Rh_in [M],S1 q_Pt_in [mol PGM/mol ligand],S1 q_Ir_in [mol PGM/mol ligand],S1 q_Rh_in [mol PGM/mol ligand],S1 C_Pt_out [M],S1 C_Ir_out [M],S1 C_Rh_out [M],S1 q_Pt_out [mol PGM/mol ligand],S1 q_Ir_out [mol PGM/mol ligand],S1 q_Rh_out [mol PGM/mol ligand],S1 Material Residual Pt [mol PGM/time],S1 Material Residual Ir [mol PGM/time],S1 Material Residual Rh [mol PGM/time],S1 Q_org [L/time],S1 PGM Recovery [%],S1 PPM Mass Total Feed [mg/L],S1 PGM Relative Purity [%],S1 Q_aq [L/time],S1 C_lig [L/time],S1 Q_aq/(Q_org*C_lig) [1/M],S1 Ligand,S1 ier,S1 q_max_Pt,S1 q_max_Ir,S1 q_max_Rh,S1 K_eq_Pt,S1 K_eq_Ir,S1 K_eq_Rh,S2 Stages,S2 C_Pt_in [M],S2 C_Ir_in [M],S2 C_Rh_in [M],S2 q_Pt_in [mol PGM/mol ligand],S2 q_Ir_in [mol PGM/mol ligand],S2 q_Rh_in [mol PGM/mol ligand],S2 C_Pt_out [M],S2 C_Ir_out [M],S2 C_Rh_out [M],S2 q_Pt_out [mol PGM/mol ligand],S2 q_Ir_out [mol PGM/mol ligand],S2 q_Rh_out [mol PGM/mol ligand],S2 Material Residual Pt [mol PGM/time],S2 Material Residual Ir [mol PGM/time],S2 Material Residual Rh [mol PGM/time],S2 Q_org [L/time],S2 PGM Recovery [%],S2 PPM Mass Total Feed [mg/L],S2 PGM Relative Purity [%],S2 Q_aq [L/time],S2 C_lig [L/time],S2 Q_aq/(Q_org*C_lig) [1/M],S2 Ligand,S2 ier,S2 q_max_Pt,S2 q_max_Ir,S2 q_max_Rh,S2 K_eq_Pt,S2 K_eq_Ir,S2 K_eq_Rh
4,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.1157785375177016e-05,2.092879477002923e-05,0.000989645022756342,0.060182172167174336,0.06080474478819172,0.0018452419051495131,7.3075226425523e-17,-6.5052130349130266e-18,-7.555533889508359e-19,0.16430196670890496,97.02756903709549,500.00000000000006,95,1,0.1,60.86354412127687,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,5,0.0012740548078637838,0.001287234651868886,3.906371665012381e-05,0,0,0,0.0006563896623403312,1.1390363776766769e-05,3.88587695340647e-05,0.061667099203832794,0.1273790772437223,2.046172465639237e-05,-4.987872094519563e-16,-6.112731848473274e-16,-1.0209393992374489e-19,0.07773598123443069,99.47535172371147,499.9999999999999,95,0.776108624750612,0.1,99.83904652982746,deFc,5,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
4,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.1157785375177016e-05,2.092879477002923e-05,0.000989645022756342,0.060182172167174336,0.06080474478819172,0.0018452419051495131,7.3075226425523e-17,-6.5052130349130266e-18,-7.555533889508359e-19,0.16430196670890496,97.02756903709549,500.00000000000006,95,1,0.1,60.86354412127687,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,6,0.0012740548078637838,0.001287234651868886,3.906371665012381e-05,0,0,0,0.000716755538313487,7.73583804872797e-06,3.887773893633625e-05,0.0594428171810935,0.13647427574474838,1.983680912801351e-05,-1.361283048090245e-13,-1.769843169588392e-12,-3.892672258005146e-18,0.07276316808532746,99.52391188106017,499.9999999999999,95,0.776108624750612,0.1,106.66229153745613,deFc,5,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
4,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.1157785375177016e-05,2.092879477002923e-05,0.000989645022756342,0.060182172167174336,0.06080474478819172,0.0018452419051495131,7.3075226425523e-17,-6.5052130349130266e-18,-7.555533889508359e-19,0.16430196670890496,97.02756903709549,500.00000000000006,95,1,0.1,60.86354412127687,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,7,0.0012740548078637838,0.001287234651868886,3.906371665012381e-05,0,0,0,0.0007654947971546469,5.548149345123649e-06,3.889206696285277e-05,0.05728093193074953,0.14436093793792878,1.9333517732949092e-05,-2.8278871215189905e-12,-4.555328900548994e-11,-4.406342153977715e-17,0.06890562007959061,99.5605904865417,499.9999999999999,95,0.776108624750612,0.1,112.63357384407172,deFc,5,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
4,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.1157785375177016e-05,2.092879477002923e-05,0.000989645022756342,0.060182172167174336,0.06080474478819172,0.0018452419051495131,7.3075226425523e-17,-6.5052130349130266e-18,-7.555533889508359e-19,0.16430196670890496,97.02756903709549,500.00000000000006,95,1,0.1,60.86354412127687,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,8,0.0012740548078637838,0.001287234651868886,3.906371665012381e-05,0,0,0,0.0008046405652097631,4.156457197694572e-06,3.890336096403047e-05,0.055335585493595865,0.15125208556417852,1.890308169128626e-05,-5.741712444037872e-14,-9.809900287927054e-13,-1.9435965068137972e-18,0.06583764120543054,99.58950222906445,499.9999999999999,95,0.776108624750612,0.1,117.88220393998498,deFc,5,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
4,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.1157785375177016e-05,2.092879477002923e-05,0.000989645022756342,0.060182172167174336,0.06080474478819172,0.0018452419051495131,7.3075226425523e-17,-6.5052130349130266e-18,-7.555533889508359e-19,0.16430196670890496,97.02756903709549,500.00000000000006,95,1,0.1,60.86354412127687,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,9,0.0012740548078637838,0.001287234651868886,3.906371665012381e-05,0,0,0,0.0008867220957741472,7.742554817939205e-06,3.892702917025753e-05,0.050707734855462976,0.16750494854121487,1.7894467135814428e-05,-6.73235339004874e-16,-1.979753166958531e-15,-1.2987397361572577e-19,0.059283314342150985,99.65009094989468,499.9999999999999,95,0.776108624750612,0.1,130.91518808670781,deFc,1,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
4,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.1157785375177016e-05,2.092879477002923e-05,0.000989645022756342,0.060182172167174336,0.06080474478819172,0.0018452419051495131,7.3075226425523e-17,-6.5052130349130266e-18,-7.555533889508359e-19,0.16430196670890496,97.02756903709549,500.00000000000006,95,1,0.1,60.86354412127687,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,10,0.0012740548078637838,0.001287234651868886,3.906371665012381e-05,0,0,0,0.0009195121196421499,9.458890671906747e-06,3.8936484046127014e-05,0.04856433496870687,0.17502639919881527,1.742799105639548e-05,-3.7486290113686316e-16,-1.9309640691966834e-15,-7.030373462210693e-20,0.056659612110154044,99.67429467826537,499.9999999999999,95,0.776108624750612,0.1,136.97739815827728,deFc,1,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
4,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.1157785375177016e-05,2.092879477002923e-05,0.000989645022756342,0.060182172167174336,0.06080474478819172,0.0018452419051495131,7.3075226425523e-17,-6.5052130349130266e-18,-7.555533889508359e-19,0.16430196670890496,97.02756903709549,500.00000000000006,95,1,0.1,60.86354412127687,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,11,0.0012740548078637838,0.001287234651868886,3.906371665012381e-05,0,0,0,0.0009375540328823341,1.040326323837957e-05,3.89416858606967e-05,0.04729803254470626,0.17946946341507658,1.7152460445568105e-05,-8.061506648858463e-13,-1.8665885026872275e-11,-1.3276685582839522e-17,0.055216071462944744,99.6876109088132,499.9999999999999,95,0.776108624750612,0.1,140.55846498812488,deFc,1,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
4,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.1157785375177016e-05,2.092879477002923e-05,0.000989645022756342,0.060182172167174336,0.06080474478819172,0.0018452419051495131,7.3075226425523e-17,-6.5052130349130266e-18,-7.555533889508359e-19,0.16430196670890496,97.02756903709549,500.00000000000006,95,1,0.1,60.86354412127687,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,12,0.0012740548078637838,0.001287234651868886,3.906371665012381e-05,0,0,0,0.0009483377171861324,1.0967716498181754e-05,3.894479493506556e-05,0.04650903685429342,0.1822377383476184,1.6980792800047657e-05,-9.422855291180143e-15,-2.570122933920338e-13,-2.98830576813357e-19,0.05435327420453541,99.69556989130508,499.9999999999999,95,0.776108624750612,0.1,142.78967295145046,deFc,1,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
4,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.1157785375177016e-05,2.092879477002923e-05,0.000989645022756342,0.060182172167174336,0.06080474478819172,0.0018452419051495131,7.3075226425523e-17,-6.5052130349130266e-18,-7.555533889508359e-19,0.16430196670890496,97.02756903709549,500.00000000000006,95,1,0.1,60.86354412127687,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,13,0.0012740548078637838,0.001287234651868886,3.906371665012381e-05,0,0,0,0.0009549136772412551,1.131192378859087e-05,3.89466908601349e-05,0.04601548575782274,0.18396940565934464,1.6873408206667723e-05,-1.8913906899009625e-16,-1.0377983195031248e-15,-4.8492636230308694e-20,0.05382713664972834,99.70042330831687,499.9999999999999,95,0.776108624750612,0.1,144.18538177146914,deFc,1,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
4,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.1157785375177016e-05,2.092879477002923e-05,0.000989645022756342,0.060182172167174336,0.06080474478819172,0.0018452419051495131,7.3075226425523e-17,-6.5052130349130266e-18,-7.555533889508359e-19,0.16430196670890496,97.02756903709549,500.00000000000006,95,1,0.1,60.86354412127687,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,14,0.0012740548078637838,0.001287234651868886,3.906371665012381e-05,0,0,0,0.0009589268838290733,1.15219881130402e-05,3.8947847912711206e-05,0.045709509596780225,0.1850429485915627,1.680683544927811e-05,-3.57298825942598e-16,-5.502759706232929e-15,-6.203192849657665e-20,0.053506043250282326,99.70338527065823,499.9999999999999,95,0.776108624750612,0.1,145.05064803993272,deFc,1,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
5,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.2460596203728664e-05,1.9950530769709224e-05,0.000995811411923098,0.0698726989967359,0.07075787384764924,0.0017088737010928891,8.673617379884035e-19,-2.168404344971009e-19,2.710505431213761e-19,0.14132874901622422,97.6321390968939,500.00000000000006,95,1,0.1,70.75701207014875,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,5,0.0012746778127601685,0.0012908259329712575,3.117474239393866e-05,0,0,0,0.0006336264931511106,9.782892924884554e-06,3.100561540195177e-05,0.062490362423359536,0.124877434000404,1.6486678525493913e-05,-6.196432256189155e-15,-4.8729683482795494e-14,-4.537714317118897e-19,0.07947258922591353,99.45748712258879,500.00000000000006,95,0.7747072272492642,0.1,97.4810604253795,deFc,5,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
5,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.2460596203728664e-05,1.9950530769709224e-05,0.000995811411923098,0.0698726989967359,0.07075787384764924,0.0017088737010928891,8.673617379884035e-19,-2.168404344971009e-19,2.710505431213761e-19,0.14132874901622422,97.6321390968939,500.00000000000006,95,1,0.1,70.75701207014875,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,6,0.0012746778127601685,0.0012908259329712575,3.117474239393866e-05,0,0,0,0.0006976449200814012,6.586283926382653e-06,3.102183543715218e-05,0.06027139448835565,0.1341395205380468,1.597121344047433e-05,-1.0978790576307573e-12,-1.5983989305745627e-11,-1.6560976426479267e-17,0.07416977111804424,99.50951653471814,500.00000000000006,95,0.7747072272492642,0.1,104.45053497823066,deFc,5,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
5,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.2460596203728664e-05,1.9950530769709224e-05,0.000995811411923098,0.0698726989967359,0.07075787384764924,0.0017088737010928891,8.673617379884035e-19,-2.168404344971009e-19,2.710505431213761e-19,0.14132874901622422,97.6321390968939,500.00000000000006,95,1,0.1,70.75701207014875,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,7,0.0012746778127601685,0.0012908259329712575,3.117474239393866e-05,0,0,0,0.0008426526116463859,1.3294583874117109e-05,3.105555358095588e-05,0.05350821590330925,0.15822786359429056,1.4762057127748623e-05,-2.195583775552179e-12,-2.589908300841548e-11,-4.291422282347968e-17,0.06254984252456613,99.61767506696077,500.00000000000006,95,0.7747072272492642,0.1,123.85438491631723,deFc,1,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
5,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.2460596203728664e-05,1.9950530769709224e-05,0.000995811411923098,0.0698726989967359,0.07075787384764924,0.0017088737010928891,8.673617379884035e-19,-2.168404344971009e-19,2.710505431213761e-19,0.14132874901622422,97.6321390968939,500.00000000000006,95,1,0.1,70.75701207014875,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,8,0.0012746778127601685,0.0012908259329712575,3.117474239393866e-05,0,0,0,0.0008953769683546612,1.6057413919336664e-05,3.1067689678864704e-05,0.05036320569327582,0.16926255299240636,1.4214357771439165e-05,-2.4464431131951403e-13,-2.97462575404861e-12,-8.98862099203403e-18,0.0583455921167806,99.65660433141295,500.00000000000006,95,0.7747072272492642,0.1,132.77904964931412,deFc,1,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
5,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.2460596203728664e-05,1.9950530769709224e-05,0.000995811411923098,0.0698726989967359,0.07075787384764924,0.0017088737010928891,8.673617379884035e-19,-2.168404344971009e-19,2.710505431213761e-19,0.14132874901622422,97.6321390968939,500.00000000000006,95,1,0.1,70.75701207014875,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,9,0.0012746778127601685,0.0012908259329712575,3.117474239393866e-05,0,0,0,0.0009240826132497227,1.7561640189882792e-05,3.107428682731671e-05,0.04845063470097574,0.17595923533439425,1.3882494590104747e-05,-9.70174461600859e-14,-1.7981345579176633e-12,-2.8674712242518236e-18,0.056058839409009346,99.6777661693157,500.00000000000006,95,0.7747072272492642,0.1,138.19537389936744,deFc,1,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
5,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.2460596203728664e-05,1.9950530769709224e-05,0.000995811411923098,0.0698726989967359,0.07075787384764924,0.0017088737010928891,8.673617379884035e-19,-2.168404344971009e-19,2.710505431213761e-19,0.14132874901622422,97.6321390968939,500.00000000000006,95,1,0.1,70.75701207014875,ddFc,1,0.283184293825222,0.61167783535938,0.00376986289722275,1822.21079088769,950.348657314128,2401.50309384427,10,0.0012746778127601685,0.0012908259329712575,3.117474239393866e-05,0,0,0,0.0009411185687794249,1.8454355431770103e-05,3.107820081988604e-05,0.04723974121823413,0.18019738680146663,1.3672530611745941e-05,-5.955229798876305e-14,-1.0865149925598505e-12,-2.6546674311439815e-18,0.05470198405479212,99.69032118106166,500.00000000000006,95,0.7747072272492642,0.1,141.62324102783558,deFc,1,0.272571356225773,0.409453841140154,0.0031092147446044,349.540544019572,950.330400338052,369.020998529195
