S1 Stages,S1 C_Pt_in [M],S1 C_Pd_in [M],S1 C_Rh_in [M],S1 q_Pt_in [mol PGM/mol ligand],S1 q_Pd_in [mol PGM/mol ligand],S1 q_Rh_in [mol PGM/mol ligand],S1 C_Pt_out [M],S1 C_Pd_out [M],S1 C_Rh_out [M],S1 q_Pt_out [mol PGM/mol ligand],S1 q_Pd_out [mol PGM/mol ligand],S1 q_Rh_out [mol PGM/mol ligand],S1 Material Residual Pt [mol PGM/time],S1 Material Residual Pd [mol PGM/time],S1 Material Residual Rh [mol PGM/time],S1 Q_org [L/time],S1 PGM Recovery [%],S1 PPM Mass Total Feed [mg/L],S1 PGM Relative Purity [%],S1 Q_aq [L/time],S1 C_lig [L/time],S1 Q_aq/(Q_org*C_lig) [1/M],S1 Ligand,S1 q_max_Pt,S1 q_max_Pd,S1 q_max_Rh,S1 K_eq_Pt,S1 K_eq_Pd,S1 K_eq_Rh,S2 Stages,S2 C_Pt_in [M],S2 C_Pd_in [M],S2 C_Rh_in [M],S2 q_Pt_in [mol PGM/mol ligand],S2 q_Pd_in [mol PGM/mol ligand],S2 q_Rh_in [mol PGM/mol ligand],S2 C_Pt_out [M],S2 C_Pd_out [M],S2 C_Rh_out [M],S2 q_Pt_out [mol PGM/mol ligand],S2 q_Pd_out [mol PGM/mol ligand],S2 q_Rh_out [mol PGM/mol ligand],S2 Material Residual Pt [mol PGM/time],S2 Material Residual Pd [mol PGM/time],S2 Material Residual Rh [mol PGM/time],S2 Q_org [L/time],S2 PGM Recovery [%],S2 PPM Mass Total Feed [mg/L],S2 PGM Relative Purity [%],S2 Q_aq [L/time],S2 C_lig [L/time],S2 Q_aq/(Q_org*C_lig) [1/M],S2 Ligand,S2 q_max_Pt,S2 q_max_Pd,S2 q_max_Rh,S2 K_eq_Pt,S2 K_eq_Pd,S2 K_eq_Rh
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5836108598332467e-05,6.264843876600677e-07,0.00031278926689198557,0.06720432327595703,0.06787432371840578,0.0013106093357174904,-2.3852447794681098e-18,6.114900252818245e-17,-2.0667603913004928e-19,0.22700916666592083,91.31432230367193,500.0,95,1,0.1,44.051084574556185,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,4,0.0016416484820236576,0.0016580150661314199,3.201519964231815e-05,0,0,0,0.001591894811152038,5.194493124612798e-05,3.183900618719491e-05,0.0021283670013882614,0.06870461248614176,7.537219448838768e-06,-8.357165870789829e-17,5.254043727864754e-16,-2.1466991256976174e-19,0.21723962740221545,99.44965685958009,499.9999999999999,95,0.929309629331616,0.1,42.778089819267414,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5836108598332467e-05,6.264843876600677e-07,0.00031278926689198557,0.06720432327595703,0.06787432371840578,0.0013106093357174904,-2.3852447794681098e-18,6.114900252818245e-17,-2.0667603913004928e-19,0.22700916666592083,91.31432230367193,500.0,95,1,0.1,44.051084574556185,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,5,0.0016416484820236576,0.0016580150661314199,3.201519964231815e-05,0,0,0,0.0016003114143886832,5.2359183272603404e-05,3.1867733274169464e-05,0.0018764128426153872,0.07288551152253946,6.693938464418853e-06,-3.130633773051894e-18,3.252606517456513e-17,-1.003204646904312e-20,0.20472538947225233,99.53938638585353,499.9999999999999,95,0.929309629331616,0.1,45.39298382712667,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5836108598332467e-05,6.264843876600677e-07,0.00031278926689198557,0.06720432327595703,0.06787432371840578,0.0013106093357174904,-2.3852447794681098e-18,6.114900252818245e-17,-2.0667603913004928e-19,0.22700916666592083,91.31432230367193,500.0,95,1,0.1,44.051084574556185,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,6,0.0016416484820236576,0.0016580150661314199,3.201519964231815e-05,0,0,0,0.001602982561778845,5.249065328764978e-05,3.187684996389432e-05,0.0017898838585915084,0.07432131998744258,6.404344049857607e-06,-1.4907779871675686e-19,1.5178830414797062e-18,-5.029258124322408e-22,0.20075387482821855,99.56786251540049,499.9999999999999,95,0.929309629331616,0.1,46.29099339311928,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5836108598332467e-05,6.264843876600677e-07,0.00031278926689198557,0.06720432327595703,0.06787432371840578,0.0013106093357174904,-2.3852447794681098e-18,6.114900252818245e-17,-2.0667603913004928e-19,0.22700916666592083,91.31432230367193,500.0,95,1,0.1,44.051084574556185,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,7,0.0016416484820236576,0.0016580150661314199,3.201519964231815e-05,0,0,0,0.0016037932455135427,5.253055397865911e-05,3.1879616842492664e-05,0.0017629413186570242,0.07476838725289907,6.314173201576969e-06,-8.395790573184625e-18,-5.299580219109146e-16,-1.5855397981416434e-20,0.19954853537769893,99.57650490598137,499.9999999999999,95,0.929309629331616,0.1,46.57060637266263,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5836108598332467e-05,6.264843876600677e-07,0.00031278926689198557,0.06720432327595703,0.06787432371840578,0.0013106093357174904,-2.3852447794681098e-18,6.114900252818245e-17,-2.0667603913004928e-19,0.22700916666592083,91.31432230367193,500.0,95,1,0.1,44.051084574556185,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,8,0.0016416484820236576,0.0016580150661314199,3.201519964231815e-05,0,0,0,0.001604031630995509,5.254228694012443e-05,3.1880430456494796e-05,0.001754956696780744,0.07490087895004005,6.287450403634255e-06,-1.009663273127126e-18,-9.562663161322149e-17,-4.552802091491864e-21,0.1991940994881422,99.57904624263153,499.9999999999999,95,0.929309629331616,0.1,46.653471750398744,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5836108598332467e-05,6.264843876600677e-07,0.00031278926689198557,0.06720432327595703,0.06787432371840578,0.0013106093357174904,-2.3852447794681098e-18,6.114900252818245e-17,-2.0667603913004928e-19,0.22700916666592083,91.31432230367193,500.0,95,1,0.1,44.051084574556185,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,9,0.0016416484820236576,0.0016580150661314199,3.201519964231815e-05,0,0,0,0.001604100689529983,5.254568581782581e-05,3.188066615453251e-05,0.0017526382991895815,0.07493934895341094,6.279691229687406e-06,-2.371692252312041e-19,-6.505213034913027e-19,8.126222337720944e-21,0.19909142200448446,99.57978244930943,499.9999999999999,95,0.929309629331616,0.1,46.67753236051946,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5836108598332467e-05,6.264843876600677e-07,0.00031278926689198557,0.06720432327595703,0.06787432371840578,0.0013106093357174904,-2.3852447794681098e-18,6.114900252818245e-17,-2.0667603913004928e-19,0.22700916666592083,91.31432230367193,500.0,95,1,0.1,44.051084574556185,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,10,0.0016416484820236576,0.0016580150661314199,3.201519964231815e-05,0,0,0,0.00160412057704632,5.254666475673693e-05,3.1880734030989006e-05,0.0017519702022681372,0.0749504349254261,6.277455254182125e-06,8.809142651444724e-20,-8.673617379884035e-19,-2.091112588534054e-21,0.19906185287244982,99.57999446253208,499.9999999999999,95,0.929309629331616,0.1,46.68446595476417,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5836108598332467e-05,6.264843876600677e-07,0.00031278926689198557,0.06720432327595703,0.06787432371840578,0.0013106093357174904,-2.3852447794681098e-18,6.114900252818245e-17,-2.0667603913004928e-19,0.22700916666592083,91.31432230367193,500.0,95,1,0.1,44.051084574556185,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,11,0.0016416484820236576,0.0016580150661314199,3.201519964231815e-05,0,0,0,0.0016041262919486376,5.2546946040076214e-05,3.18807535360554e-05,0.0017517781803178885,0.07495362121457136,6.276812598357766e-06,1.5421420650890694e-16,-2.1097923755264425e-14,-1.7628873214730126e-20,0.19905335585265396,99.58005538692616,499.9999999999999,95,0.929309629331616,0.1,46.68645878140946,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5836108598332467e-05,6.264843876600677e-07,0.00031278926689198557,0.06720432327595703,0.06787432371840578,0.0013106093357174904,-2.3852447794681098e-18,6.114900252818245e-17,-2.0667603913004928e-19,0.22700916666592083,91.31432230367193,500.0,95,1,0.1,44.051084574556185,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,12,0.0016416484820236576,0.0016580150661314199,3.201519964231815e-05,0,0,0,0.0016041279329703504,5.254702680891436e-05,3.188075913689193e-05,0.0017517230386340948,0.07495453620031928,6.276628051101605e-06,1.5585406229479126e-19,-5.854691731421724e-18,-4.235164736271502e-22,0.19905091594979468,99.58007288123072,499.9999999999999,95,0.929309629331616,0.1,46.6870310491819,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5836108598332467e-05,6.264843876600677e-07,0.00031278926689198557,0.06720432327595703,0.06787432371840578,0.0013106093357174904,-2.3852447794681098e-18,6.114900252818245e-17,-2.0667603913004928e-19,0.22700916666592083,91.31432230367193,500.0,95,1,0.1,44.051084574556185,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,13,0.0016416484820236576,0.0016580150661314199,3.201519964231815e-05,0,0,0,0.0016041284040683081,5.254704999568045e-05,3.188076074475786e-05,0.0017517072085233014,0.07495479887502951,6.276575071153871e-06,4.336808689942018e-19,-2.1250362580715887e-17,-3.22931311140702e-21,0.19905021551274257,99.58007790342626,499.9999999999999,95,0.929309629331616,0.1,46.68719533599925,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6914656437012706e-05,2.355926384665341e-07,0.00032585473243265276,0.09315477414165547,0.09417393637217523,0.00101962075543239,-2.3852447794681098e-18,3.3176586478056436e-17,-1.4568966692773966e-19,0.16365464985887654,95.12859682556592,500.0,95,1,0.1,61.104282760210275,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,4,0.001645848402346473,0.0016638548496197185,1.8014548441455544e-05,0,0,0,0.001598973220364699,6.623528271512005e-05,1.7921202567233078e-05,0.002057402496780911,0.0701212528013971,4.097051500817034e-06,-6.572975670693371e-19,1.3444106938820255e-17,-1.7470054537119944e-21,0.21104124511162253,99.48183061859238,500.0,95,0.9262828777608179,0.1,43.89108286728002,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6914656437012706e-05,2.355926384665341e-07,0.00032585473243265276,0.09315477414165547,0.09417393637217523,0.00101962075543239,-2.3852447794681098e-18,3.3176586478056436e-17,-1.4568966692773966e-19,0.16365464985887654,95.12859682556592,500.0,95,1,0.1,61.104282760210275,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,5,0.001645848402346473,0.0016638548496197185,1.8014548441455544e-05,0,0,0,0.001605660482821559,6.657443838137304e-05,1.7934008083093736e-05,0.0018501837536505938,0.07353608501787962,3.707941697676435e-06,-1.7334359858969806e-15,-5.800871935579544e-14,-1.0079956770122191e-18,0.2011982954506092,99.55291491971863,500.0,95,0.9262828777608179,0.1,46.03830642234267,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6914656437012706e-05,2.355926384665341e-07,0.00032585473243265276,0.09315477414165547,0.09417393637217523,0.00101962075543239,-2.3852447794681098e-18,3.3176586478056436e-17,-1.4568966692773966e-19,0.16365464985887654,95.12859682556592,500.0,95,1,0.1,61.104282760210275,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,6,0.001645848402346473,0.0016638548496197185,1.8014548441455544e-05,0,0,0,0.001607710333260397,6.66784000937996e-05,1.79379332359261e-05,0.0017825425536102915,0.07465073757347962,3.580932841712386e-06,-4.404571325722362e-18,-5.637851296924623e-17,-5.3336605897419224e-21,0.19818118963694129,99.57470371362108,500.0,95,0.9262828777608179,0.1,46.73919252668353,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6914656437012706e-05,2.355926384665341e-07,0.00032585473243265276,0.09315477414165547,0.09417393637217523,0.00101962075543239,-2.3852447794681098e-18,3.3176586478056436e-17,-1.4568966692773966e-19,0.16365464985887654,95.12859682556592,500.0,95,1,0.1,61.104282760210275,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,7,0.001645848402346473,0.0016638548496197185,1.8014548441455544e-05,0,0,0,0.0016083154732707738,6.670909081816812e-05,1.7939091985557865e-05,0.0017621785454355818,0.07498631360257353,3.5426957333737034e-06,-4.20128341838133e-18,-1.8409752888803865e-16,-9.462946207606637e-21,0.1972905052390248,99.58113601269052,500.0,95,0.9262828777608179,0.1,46.95020049944074,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6914656437012706e-05,2.355926384665341e-07,0.00032585473243265276,0.09315477414165547,0.09417393637217523,0.00101962075543239,-2.3852447794681098e-18,3.3176586478056436e-17,-1.4568966692773966e-19,0.16365464985887654,95.12859682556592,500.0,95,1,0.1,61.104282760210275,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,8,0.001645848402346473,0.0016638548496197185,1.8014548441455544e-05,0,0,0,0.0016084898080580589,6.671793250912751e-05,1.7939425809717356e-05,0.0017562777179511997,0.07508355261933645,3.5316158637304434e-06,-1.5585406229479126e-19,-6.505213034913027e-19,9.926167350636332e-22,0.19703390797976783,99.58298909360774,500.0,95,0.9262828777608179,0.1,47.01134374576441,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6914656437012706e-05,2.355926384665341e-07,0.00032585473243265276,0.09315477414165547,0.09417393637217523,0.00101962075543239,-2.3852447794681098e-18,3.3176586478056436e-17,-1.4568966692773966e-19,0.16365464985887654,95.12859682556592,500.0,95,1,0.1,61.104282760210275,ddFc,0.27504370836875,0.5785540092732663,0.0037145734780914,1801.1240137925754,2644.523189161229,3476.5999413168565,9,0.001645848402346473,0.0016638548496197185,1.8014548441455544e-05,0,0,0,0.0016085394803162054,6.672045166633329e-05,1.7939520924464303e-05,0.0017545936086738607,0.07511130485137239,3.528453644225606e-06,2.9589435827752364e-14,-3.721804765419168e-12,2.0670250890965098e-19,0.1969607974400443,99.58351708212355,500.0,95,0.9262828777608179,0.1,47.028794044296156,coeFc,0.0190210208272042,0.1056888615631355,0.001896285846678,287.1013889511917,2189.130796217797,529.1156178649721
