S1 Stages,S1 C_Pt_in [M],S1 C_Pd_in [M],S1 C_Rh_in [M],S1 q_Pt_in [mol PGM/mol ligand],S1 q_Pd_in [mol PGM/mol ligand],S1 q_Rh_in [mol PGM/mol ligand],S1 C_Pt_out [M],S1 C_Pd_out [M],S1 C_Rh_out [M],S1 q_Pt_out [mol PGM/mol ligand],S1 q_Pd_out [mol PGM/mol ligand],S1 q_Rh_out [mol PGM/mol ligand],S1 Material Residual Pt [mol PGM/time],S1 Material Residual Pd [mol PGM/time],S1 Material Residual Rh [mol PGM/time],S1 Q_org [L/time],S1 PGM Recovery [%],S1 PPM Mass Total Feed [mg/L],S1 PGM Relative Purity [%],S1 Q_aq [L/time],S1 C_lig [L/time],S1 Q_aq/(Q_org*C_lig) [1/M],S1 Ligand,S1 q_max_Pt,S1 q_max_Pd,S1 q_max_Rh,S1 K_eq_Pt,S1 K_eq_Pd,S1 K_eq_Rh,S2 Stages,S2 C_Pt_in [M],S2 C_Pd_in [M],S2 C_Rh_in [M],S2 q_Pt_in [mol PGM/mol ligand],S2 q_Pd_in [mol PGM/mol ligand],S2 q_Rh_in [mol PGM/mol ligand],S2 C_Pt_out [M],S2 C_Pd_out [M],S2 C_Rh_out [M],S2 q_Pt_out [mol PGM/mol ligand],S2 q_Pd_out [mol PGM/mol ligand],S2 q_Rh_out [mol PGM/mol ligand],S2 Material Residual Pt [mol PGM/time],S2 Material Residual Pd [mol PGM/time],S2 Material Residual Rh [mol PGM/time],S2 Q_org [L/time],S2 PGM Recovery [%],S2 PPM Mass Total Feed [mg/L],S2 PGM Relative Purity [%],S2 Q_aq [L/time],S2 C_lig [L/time],S2 Q_aq/(Q_org*C_lig) [1/M],S2 Ligand,S2 q_max_Pt,S2 q_max_Pd,S2 q_max_Rh,S2 K_eq_Pt,S2 K_eq_Pd,S2 K_eq_Rh
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7349823300269945e-05,6.303404284627163e-07,0.00034162311084588693,0.11679596251386182,0.11807723408207851,7.036401356184069e-05,-2.992397996059992e-17,3.172375556692586e-16,-1.130788984584491e-19,0.1304913281946215,99.73194783866049,500.0,95,1,0.1,76.63344483003102,ddFc,0.2745133576731002,0.5789198590359863,0.0038187327912752,1867.9066566614251,2797.710416925136,152.28387316157267,4,0.0016516179831251004,0.0016697365132333864,9.950212975024863e-07,0,0,0,0.001600646846446989,8.325978036999731e-05,9.847905091115782e-07,0.002226614930035242,0.06930339422921178,4.4692011326003506e-07,-3.866061659175968e-16,1.629122184376719e-15,-5.569903372687067e-20,0.21124142113453562,98.9718020693037,500.00000000000006,95,0.92278362381143,0.1,43.68383903380988,coeFc,0.018854921695985,0.1060308910625008,0.0019468701768107,310.0189984085273,2080.086411426802,1007.997558168532
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7349823300269945e-05,6.303404284627163e-07,0.00034162311084588693,0.11679596251386182,0.11807723408207851,7.036401356184069e-05,-2.992397996059992e-17,3.172375556692586e-16,-1.130788984584491e-19,0.1304913281946215,99.73194783866049,500.0,95,1,0.1,76.63344483003102,ddFc,0.2745133576731002,0.5789198590359863,0.0038187327912752,1867.9066566614251,2797.710416925136,152.28387316157267,5,0.0016516179831251004,0.0016697365132333864,9.950212975024863e-07,0,0,0,0.0016071188418999454,8.359915682841421e-05,9.860454257240644e-07,0.002030549932652063,0.07237737708794573,4.095799438050839e-07,-1.790324073887295e-13,-1.6523779523477944e-11,-3.03097339849028e-18,0.2022263935250578,99.09792164238581,500.00000000000006,95,0.92278362381143,0.1,45.63121597167227,coeFc,0.018854921695985,0.1060308910625008,0.0019468701768107,310.0189984085273,2080.086411426802,1007.997558168532
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7349823300269945e-05,6.303404284627163e-07,0.00034162311084588693,0.11679596251386182,0.11807723408207851,7.036401356184069e-05,-2.992397996059992e-17,3.172375556692586e-16,-1.130788984584491e-19,0.1304913281946215,99.73194783866049,500.0,95,1,0.1,76.63344483003102,ddFc,0.2745133576731002,0.5789198590359863,0.0038187327912752,1867.9066566614251,2797.710416925136,152.28387316157267,6,0.0016516179831251004,0.0016697365132333864,9.950212975024863e-07,0,0,0,0.0016091543511605234,8.370589417927786e-05,9.864400923293465e-07,0.001965219964931199,0.07340161205278217,3.971387972634141e-07,-1.031016634914228e-14,-1.4456636842491433e-12,-4.0400659169947446e-19,0.19939113633088462,99.13758577884929,500.00000000000006,95,0.92278362381143,0.1,46.280072464208914,coeFc,0.018854921695985,0.1060308910625008,0.0019468701768107,310.0189984085273,2080.086411426802,1007.997558168532
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7349823300269945e-05,6.303404284627163e-07,0.00034162311084588693,0.11679596251386182,0.11807723408207851,7.036401356184069e-05,-2.992397996059992e-17,3.172375556692586e-16,-1.130788984584491e-19,0.1304913281946215,99.73194783866049,500.0,95,1,0.1,76.63344483003102,ddFc,0.2745133576731002,0.5789198590359863,0.0038187327912752,1867.9066566614251,2797.710416925136,152.28387316157267,7,0.0016516179831251004,0.0016697365132333864,9.950212975024863e-07,0,0,0,0.001609776076144146,8.373849600033449e-05,9.865606388328868e-07,0.0019448935754842454,0.07372028612145948,3.93267943031311e-07,8.428994264716994e-17,-2.3438933086095126e-14,-1.194448804526572e-21,0.19852513802133395,99.14970074602063,500.00000000000006,95,0.92278362381143,0.1,46.48195352027739,coeFc,0.018854921695985,0.1060308910625008,0.0019468701768107,310.0189984085273,2080.086411426802,1007.997558168532
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7349823300269945e-05,6.303404284627163e-07,0.00034162311084588693,0.11679596251386182,0.11807723408207851,7.036401356184069e-05,-2.992397996059992e-17,3.172375556692586e-16,-1.130788984584491e-19,0.1304913281946215,99.73194783866049,500.0,95,1,0.1,76.63344483003102,ddFc,0.2745133576731002,0.5789198590359863,0.0038187327912752,1867.9066566614251,2797.710416925136,152.28387316157267,8,0.0016516179831251004,0.0016697365132333864,9.950212975024863e-07,0,0,0,0.0016099621338562986,8.374825243669917e-05,9.865967136318513e-07,0.0019387761696618509,0.07381619387996506,3.9210297557174996e-07,1.3895948194203589e-15,-1.6813416978123108e-13,1.4110046888929546e-20,0.198265979030072,99.15332627635401,500.00000000000006,95,0.92278362381143,0.1,46.54271137820708,coeFc,0.018854921695985,0.1060308910625008,0.0019468701768107,310.0189984085273,2080.086411426802,1007.997558168532
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7349823300269945e-05,6.303404284627163e-07,0.00034162311084588693,0.11679596251386182,0.11807723408207851,7.036401356184069e-05,-2.992397996059992e-17,3.172375556692586e-16,-1.130788984584491e-19,0.1304913281946215,99.73194783866049,500.0,95,1,0.1,76.63344483003102,ddFc,0.2745133576731002,0.5789198590359863,0.0038187327912752,1867.9066566614251,2797.710416925136,152.28387316157267,9,0.0016516179831251004,0.0016697365132333864,9.950212975024863e-07,0,0,0,0.001610017271975759,8.375114368330448e-05,9.86607404450792e-07,0.0019369601611972035,0.07384466499081038,3.9175714411369916e-07,3.7839489300164203e-13,-3.37591597471959e-11,4.4706928351674006e-18,0.19818918002629202,99.1544007075212,500.00000000000006,95,0.92278362381143,0.1,46.56074684243672,coeFc,0.018854921695985,0.1060308910625008,0.0019468701768107,310.0189984085273,2080.086411426802,1007.997558168532
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7349823300269945e-05,6.303404284627163e-07,0.00034162311084588693,0.11679596251386182,0.11807723408207851,7.036401356184069e-05,-2.992397996059992e-17,3.172375556692586e-16,-1.130788984584491e-19,0.1304913281946215,99.73194783866049,500.0,95,1,0.1,76.63344483003102,ddFc,0.2745133576731002,0.5789198590359863,0.0038187327912752,1867.9066566614251,2797.710416925136,152.28387316157267,10,0.0016516179831251004,0.0016697365132333864,9.950212975024863e-07,0,0,0,0.001610033549607453,8.375199731156443e-05,9.866105604579835e-07,0.0019364238364752567,0.07385307340185178,3.9165500928245394e-07,1.4405658740543337e-16,-1.4312336038546647e-14,9.065899513581183e-22,0.19816650431893487,99.15471788738454,500.00000000000006,95,0.92278362381143,0.1,46.56607467457141,coeFc,0.018854921695985,0.1060308910625008,0.0019468701768107,310.0189984085273,2080.086411426802,1007.997558168532
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7349823300269945e-05,6.303404284627163e-07,0.00034162311084588693,0.11679596251386182,0.11807723408207851,7.036401356184069e-05,-2.992397996059992e-17,3.172375556692586e-16,-1.130788984584491e-19,0.1304913281946215,99.73194783866049,500.0,95,1,0.1,76.63344483003102,ddFc,0.2745133576731002,0.5789198590359863,0.0038187327912752,1867.9066566614251,2797.710416925136,152.28387316157267,11,0.0016516179831251004,0.0016697365132333864,9.950212975024863e-07,0,0,0,0.0016100383470805874,8.375224888196478e-05,9.866114906418955e-07,0.0019362657298352948,0.07385555217370895,3.91624900263283e-07,5.497176065044629e-16,-3.987652222314786e-14,6.15256939616942e-21,0.19815982194050524,99.15481137120386,500.00000000000006,95,0.92278362381143,0.1,46.567644983476164,coeFc,0.018854921695985,0.1060308910625008,0.0019468701768107,310.0189984085273,2080.086411426802,1007.997558168532
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7349823300269945e-05,6.303404284627163e-07,0.00034162311084588693,0.11679596251386182,0.11807723408207851,7.036401356184069e-05,-2.992397996059992e-17,3.172375556692586e-16,-1.130788984584491e-19,0.1304913281946215,99.73194783866049,500.0,95,1,0.1,76.63344483003102,ddFc,0.2745133576731002,0.5789198590359863,0.0038187327912752,1867.9066566614251,2797.710416925136,152.28387316157267,12,0.0016516179831251004,0.0016697365132333864,9.950212975024863e-07,0,0,0,0.0016100397602826853,8.375232298706165e-05,9.866117646556701e-07,0.001936219149990142,0.07385628244581303,3.916160298299286e-07,4.1184557934142996e-14,-2.7697308422475198e-12,4.880431788511868e-19,0.19815785369736527,99.15483890968724,500.00000000000006,95,0.92278362381143,0.1,46.56810752607073,coeFc,0.018854921695985,0.1060308910625008,0.0019468701768107,310.0189984085273,2080.086411426802,1007.997558168532
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7349823300269945e-05,6.303404284627163e-07,0.00034162311084588693,0.11679596251386182,0.11807723408207851,7.036401356184069e-05,-2.992397996059992e-17,3.172375556692586e-16,-1.130788984584491e-19,0.1304913281946215,99.73194783866049,500.0,95,1,0.1,76.63344483003102,ddFc,0.2745133576731002,0.5789198590359863,0.0038187327912752,1867.9066566614251,2797.710416925136,152.28387316157267,13,0.0016516179831251004,0.0016697365132333864,9.950212975024863e-07,0,0,0,0.0016100401766811958,8.375234482204804e-05,9.86611845383732e-07,0.0019362054303539607,0.07385649753979984,3.9161341713884877e-07,4.5197678065489466e-18,-3.382710778154774e-16,1.0091603473146938e-22,0.19815727349456932,99.15484702288664,500.00000000000006,95,0.92278362381143,0.1,46.56824387708986,coeFc,0.018854921695985,0.1060308910625008,0.0019468701768107,310.0189984085273,2080.086411426802,1007.997558168532
