S1 Stages,S1 C_Pt_in [M],S1 C_Ir_in [M],S1 C_Rh_in [M],S1 q_Pt_in [mol PGM/mol ligand],S1 q_Ir_in [mol PGM/mol ligand],S1 q_Rh_in [mol PGM/mol ligand],S1 C_Pt_out [M],S1 C_Ir_out [M],S1 C_Rh_out [M],S1 q_Pt_out [mol PGM/mol ligand],S1 q_Ir_out [mol PGM/mol ligand],S1 q_Rh_out [mol PGM/mol ligand],S1 Material Residual Pt [mol PGM/time],S1 Material Residual Ir [mol PGM/time],S1 Material Residual Rh [mol PGM/time],S1 Q_org [L/time],S1 PGM Recovery [%],S1 PPM Mass Total Feed [mg/L],S1 PGM Relative Purity [%],S1 Q_aq [L/time],S1 C_lig [L/time],S1 Q_aq/(Q_org*C_lig) [1/M],S1 Ligand,S1 q_max_Pt,S1 q_max_Ir,S1 q_max_Rh,S1 K_eq_Pt,S1 K_eq_Ir,S1 K_eq_Rh,S2 Stages,S2 C_Pt_in [M],S2 C_Ir_in [M],S2 C_Rh_in [M],S2 q_Pt_in [mol PGM/mol ligand],S2 q_Ir_in [mol PGM/mol ligand],S2 q_Rh_in [mol PGM/mol ligand],S2 C_Pt_out [M],S2 C_Ir_out [M],S2 C_Rh_out [M],S2 q_Pt_out [mol PGM/mol ligand],S2 q_Ir_out [mol PGM/mol ligand],S2 q_Rh_out [mol PGM/mol ligand],S2 Material Residual Pt [mol PGM/time],S2 Material Residual Ir [mol PGM/time],S2 Material Residual Rh [mol PGM/time],S2 Q_org [L/time],S2 PGM Recovery [%],S2 PPM Mass Total Feed [mg/L],S2 PGM Relative Purity [%],S2 Q_aq [L/time],S2 C_lig [L/time],S2 Q_aq/(Q_org*C_lig) [1/M],S2 Ligand,S2 q_max_Pt,S2 q_max_Ir,S2 q_max_Rh,S2 K_eq_Pt,S2 K_eq_Ir,S2 K_eq_Rh
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.141050897312028e-05,2.04996614419865e-05,0.0009862932378867416,0.050573387053154756,0.0511315755986374,0.0017224980646146407,7.884318198314588e-16,-1.1297386637298956e-16,-1.2095630486791409e-17,0.19546885403392059,96.69895066348222,500.00000000000006,95,1,0.1,51.15904551353565,ddFc,0.2836537593233665,0.5748495836441873,0.0033855207032991,1905.599127987048,1108.3910647814896,2210.387680326495,4,0.001272489272579205,0.001286533990119217,4.334019208475864e-05,0,0,0,0.0005563634540173519,2.2369918875227245e-05,4.3208424901282694e-05,0.06960931671099549,0.12288007907295496,1.280811746886124e-05,-6.392998110060777e-15,-2.446328729865943e-14,-4.1490056036679783e-19,0.07992220156833947,99.69597000581297,500.0,95,0.7768648604681075,0.1,97.20263521567655,deFc,0.2823191584461673,0.3979783138462304,0.0029914072335927,397.9072815108884,1028.2808002659551,224.16834499226053
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.141050897312028e-05,2.04996614419865e-05,0.0009862932378867416,0.050573387053154756,0.0511315755986374,0.0017224980646146407,7.884318198314588e-16,-1.1297386637298956e-16,-1.2095630486791409e-17,0.19546885403392059,96.69895066348222,500.00000000000006,95,1,0.1,51.15904551353565,ddFc,0.2836537593233665,0.5748495836441873,0.0033855207032991,1905.599127987048,1108.3910647814896,2210.387680326495,5,0.001272489272579205,0.001286533990119217,4.334019208475864e-05,0,0,0,0.0006223655658232091,1.4400652774037887e-05,4.3222537440189913e-05,0.06782810132249295,0.1327230310922816,1.2275034841461164e-05,-8.435602476958293e-14,-6.740031709834282e-13,-1.7554757831845375e-18,0.07446150680512646,99.72853224937575,500.0,95,0.7768648604681075,0.1,104.33106900471998,deFc,0.2823191584461673,0.3979783138462304,0.0029914072335927,397.9072815108884,1028.2808002659551,224.16834499226053
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.141050897312028e-05,2.04996614419865e-05,0.0009862932378867416,0.050573387053154756,0.0511315755986374,0.0017224980646146407,7.884318198314588e-16,-1.1297386637298956e-16,-1.2095630486791409e-17,0.19546885403392059,96.69895066348222,500.00000000000006,95,1,0.1,51.15904551353565,ddFc,0.2836537593233665,0.5748495836441873,0.0033855207032991,1905.599127987048,1108.3910647814896,2210.387680326495,6,0.001272489272579205,0.001286533990119217,4.334019208475864e-05,0,0,0,0.0006800704691099619,9.92829921305416e-06,4.32322418166356e-05,0.06542385770400955,0.14098213726132697,1.1921503739249249e-05,-3.0534927884795504e-15,-1.7484494754804736e-14,-1.878824956128445e-19,0.07034579849770381,99.75092342020099,500.0,95,0.7768648604681075,0.1,110.43514709602245,deFc,0.2823191584461673,0.3979783138462304,0.0029914072335927,397.9072815108884,1028.2808002659551,224.16834499226053
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.141050897312028e-05,2.04996614419865e-05,0.0009862932378867416,0.050573387053154756,0.0511315755986374,0.0017224980646146407,7.884318198314588e-16,-1.1297386637298956e-16,-1.2095630486791409e-17,0.19546885403392059,96.69895066348222,500.00000000000006,95,1,0.1,51.15904551353565,ddFc,0.2836537593233665,0.5748495836441873,0.0033855207032991,1905.599127987048,1108.3910647814896,2210.387680326495,7,0.001272489272579205,0.001286533990119217,4.334019208475864e-05,0,0,0,0.0007260673943337351,7.091924732756318e-06,4.32393933152693e-05,0.06316181128284484,0.14789283079385704,1.1651496961819446e-05,-1.2976490541827257e-13,-1.5355986881376849e-12,-2.0496476787879958e-18,0.06720769207024767,99.76742426685095,500.0,95,0.7768648604681075,0.1,115.59165871312811,deFc,0.2823191584461673,0.3979783138462304,0.0029914072335927,397.9072815108884,1028.2808002659551,224.16834499226053
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.141050897312028e-05,2.04996614419865e-05,0.0009862932378867416,0.050573387053154756,0.0511315755986374,0.0017224980646146407,7.884318198314588e-16,-1.1297386637298956e-16,-1.2095630486791409e-17,0.19546885403392059,96.69895066348222,500.00000000000006,95,1,0.1,51.15904551353565,ddFc,0.2836537593233665,0.5748495836441873,0.0033855207032991,1905.599127987048,1108.3910647814896,2210.387680326495,8,0.001272489272579205,0.001286533990119217,4.334019208475864e-05,0,0,0,0.0007643907104536464,5.312889849238506e-06,4.3245216289557536e-05,0.06108569454822426,0.15403366213588734,1.1418379867544024e-05,-1.624434473653652e-12,-2.2795489671226243e-11,-1.588559999994197e-17,0.06461806207057805,99.78085977326691,500.0,95,0.7768648604681075,0.1,120.22410384570017,deFc,0.2823191584461673,0.3979783138462304,0.0029914072335927,397.9072815108884,1028.2808002659551,224.16834499226053
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.141050897312028e-05,2.04996614419865e-05,0.0009862932378867416,0.050573387053154756,0.0511315755986374,0.0017224980646146407,7.884318198314588e-16,-1.1297386637298956e-16,-1.2095630486791409e-17,0.19546885403392059,96.69895066348222,500.00000000000006,95,1,0.1,51.15904551353565,ddFc,0.2836537593233665,0.5748495836441873,0.0033855207032991,1905.599127987048,1108.3910647814896,2210.387680326495,9,0.001272489272579205,0.001286533990119217,4.334019208475864e-05,0,0,0,0.0007956026316731599,4.106035131530033e-06,4.3249931083685085e-05,0.059265176452144616,0.1593739742771686,1.1217202776312325e-05,-2.289709220837377e-13,-3.2554499460740738e-12,-3.830984436643391e-18,0.06251166302941864,99.79173834555917,500.0,95,0.7768648604681075,0.1,124.2751868723292,deFc,0.2823191584461673,0.3979783138462304,0.0029914072335927,397.9072815108884,1028.2808002659551,224.16834499226053
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.141050897312028e-05,2.04996614419865e-05,0.0009862932378867416,0.050573387053154756,0.0511315755986374,0.0017224980646146407,7.884318198314588e-16,-1.1297386637298956e-16,-1.2095630486791409e-17,0.19546885403392059,96.69895066348222,500.00000000000006,95,1,0.1,51.15904551353565,ddFc,0.2836537593233665,0.5748495836441873,0.0033855207032991,1905.599127987048,1108.3910647814896,2210.387680326495,10,0.001272489272579205,0.001286533990119217,4.334019208475864e-05,0,0,0,0.0008207620264599743,3.2340529777553714e-06,4.325372657317042e-05,0.05770647649229593,0.1639367965774029,1.104564768832855e-05,-1.0679391398982219e-15,-7.074202335033419e-15,-9.359714067160019e-20,0.060813108919234964,99.80049578133128,500.0,95,0.7768648604681075,0.1,127.74628271346081,deFc,0.2823191584461673,0.3979783138462304,0.0029914072335927,397.9072815108884,1028.2808002659551,224.16834499226053
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.141050897312028e-05,2.04996614419865e-05,0.0009862932378867416,0.050573387053154756,0.0511315755986374,0.0017224980646146407,7.884318198314588e-16,-1.1297386637298956e-16,-1.2095630486791409e-17,0.19546885403392059,96.69895066348222,500.00000000000006,95,1,0.1,51.15904551353565,ddFc,0.2836537593233665,0.5748495836441873,0.0033855207032991,1905.599127987048,1108.3910647814896,2210.387680326495,11,0.001272489272579205,0.001286533990119217,4.334019208475864e-05,0,0,0,0.0008413553590124206,2.595161933958064e-06,4.3256832956600145e-05,0.05636565617609867,0.16785980550867655,1.0898219334423551e-05,-3.3856153557748625e-13,-5.6789215257396775e-12,-5.347676338041021e-18,0.05942142976181935,99.80766322402201,500.0,95,0.7768648604681075,0.1,130.73816358543334,deFc,0.2823191584461673,0.3979783138462304,0.0029914072335927,397.9072815108884,1028.2808002659551,224.16834499226053
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.141050897312028e-05,2.04996614419865e-05,0.0009862932378867416,0.050573387053154756,0.0511315755986374,0.0017224980646146407,7.884318198314588e-16,-1.1297386637298956e-16,-1.2095630486791409e-17,0.19546885403392059,96.69895066348222,500.00000000000006,95,1,0.1,51.15904551353565,ddFc,0.2836537593233665,0.5748495836441873,0.0033855207032991,1905.599127987048,1108.3910647814896,2210.387680326495,12,0.001272489272579205,0.001286533990119217,4.334019208475864e-05,0,0,0,0.0008579330874124407,2.0978358132349833e-06,4.3259333587160676e-05,0.05524009260397199,0.1711526076476057,1.0774488609624383e-05,-5.366800753803247e-17,6.852157730108388e-17,2.8852059765849605e-21,0.05830079526743334,99.81343299669778,500.0,95,0.7768648604681075,0.1,133.25116010931362,deFc,0.2823191584461673,0.3979783138462304,0.0029914072335927,397.9072815108884,1028.2808002659551,224.16834499226053
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.141050897312028e-05,2.04996614419865e-05,0.0009862932378867416,0.050573387053154756,0.0511315755986374,0.0017224980646146407,7.884318198314588e-16,-1.1297386637298956e-16,-1.2095630486791409e-17,0.19546885403392059,96.69895066348222,500.00000000000006,95,1,0.1,51.15904551353565,ddFc,0.2836537593233665,0.5748495836441873,0.0033855207032991,1905.599127987048,1108.3910647814896,2210.387680326495,13,0.001272489272579205,0.001286533990119217,4.334019208475864e-05,0,0,0,0.0008342702450337045,6.532263672471956e-07,4.3255733897686294e-05,0.05678620625761888,0.16662968829594627,1.0944435694229078e-05,-4.787945213913236e-12,-1.4664288945469284e-10,-4.346261048237784e-17,0.05995064486824641,99.8051273355984,500.0,95,0.7768648604681075,0.1,129.58407072608213,deFc,0.2823191584461673,0.3979783138462304,0.0029914072335927,397.9072815108884,1028.2808002659551,224.16834499226053
