S1 Stages,S1 C_Pt_in [M],S1 C_Ir_in [M],S1 C_Rh_in [M],S1 q_Pt_in [mol PGM/mol ligand],S1 q_Ir_in [mol PGM/mol ligand],S1 q_Rh_in [mol PGM/mol ligand],S1 C_Pt_out [M],S1 C_Ir_out [M],S1 C_Rh_out [M],S1 q_Pt_out [mol PGM/mol ligand],S1 q_Ir_out [mol PGM/mol ligand],S1 q_Rh_out [mol PGM/mol ligand],S1 Material Residual Pt [mol PGM/time],S1 Material Residual Ir [mol PGM/time],S1 Material Residual Rh [mol PGM/time],S1 Q_org [L/time],S1 PGM Recovery [%],S1 PPM Mass Total Feed [mg/L],S1 PGM Relative Purity [%],S1 Q_aq [L/time],S1 C_lig [L/time],S1 Q_aq/(Q_org*C_lig) [1/M],S1 Ligand,S1 q_max_Pt,S1 q_max_Ir,S1 q_max_Rh,S1 K_eq_Pt,S1 K_eq_Ir,S1 K_eq_Rh,S2 Stages,S2 C_Pt_in [M],S2 C_Ir_in [M],S2 C_Rh_in [M],S2 q_Pt_in [mol PGM/mol ligand],S2 q_Ir_in [mol PGM/mol ligand],S2 q_Rh_in [mol PGM/mol ligand],S2 C_Pt_out [M],S2 C_Ir_out [M],S2 C_Rh_out [M],S2 q_Pt_out [mol PGM/mol ligand],S2 q_Ir_out [mol PGM/mol ligand],S2 q_Rh_out [mol PGM/mol ligand],S2 Material Residual Pt [mol PGM/time],S2 Material Residual Ir [mol PGM/time],S2 Material Residual Rh [mol PGM/time],S2 Q_org [L/time],S2 PGM Recovery [%],S2 PPM Mass Total Feed [mg/L],S2 PGM Relative Purity [%],S2 Q_aq [L/time],S2 C_lig [L/time],S2 Q_aq/(Q_org*C_lig) [1/M],S2 Ligand,S2 q_max_Pt,S2 q_max_Ir,S2 q_max_Rh,S2 K_eq_Pt,S2 K_eq_Ir,S2 K_eq_Rh
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.4950144948877075e-05,1.2996294765148246e-05,0.0009109823546510485,0.025551223558626306,0.026120706379280975,0.0028269501583327635,5.984795992119984e-17,0.0,-7.453889935837843e-19,0.3855050475192727,89.31526080058181,500.00000000000006,95,1,0.1,25.939997580706294,ddFc,0.277497880155915,0.6401447064512934,0.0039302537550196,1523.8062407678651,964.4610933964562,4719.405053963155,4,0.0012407748685449723,0.0012684291204173007,0.00013727752422659718,0,0,0,0.0007267987998508134,3.825571349831728e-05,0.0001368534678057538,0.05523605834420761,0.1322044629054402,4.557255994082746e-05,-8.507647711319954e-14,-6.332326156488488e-13,-9.465169669093179e-18,0.07387015338456308,99.69109552111138,500.0,95,0.793868888051771,0.1,107.46815211265944,deFc,0.2794845558640569,0.41824523966178,0.0027666085513938,312.8683010073043,899.644997234241,255.26097755082424
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.4950144948877075e-05,1.2996294765148246e-05,0.0009109823546510485,0.025551223558626306,0.026120706379280975,0.0028269501583327635,5.984795992119984e-17,0.0,-7.453889935837843e-19,0.3855050475192727,89.31526080058181,500.00000000000006,95,1,0.1,25.939997580706294,ddFc,0.277497880155915,0.6401447064512934,0.0039302537550196,1523.8062407678651,964.4610933964562,4719.405053963155,5,0.0012407748685449723,0.0012684291204173007,0.00013727752422659718,0,0,0,0.0007731739220413757,2.53331848929325e-05,0.00013689194596049577,0.05337895432702928,0.141905532601747,4.4015660765045196e-05,-4.08746550061706e-13,-3.945137185684677e-12,-2.4635529754417698e-17,0.06954310899146679,99.71912498548198,500.0,95,0.793868888051771,0.1,114.15493203635486,deFc,0.2794845558640569,0.41824523966178,0.0027666085513938,312.8683010073043,899.644997234241,255.26097755082424
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.4950144948877075e-05,1.2996294765148246e-05,0.0009109823546510485,0.025551223558626306,0.026120706379280975,0.0028269501583327635,5.984795992119984e-17,0.0,-7.453889935837843e-19,0.3855050475192727,89.31526080058181,500.00000000000006,95,1,0.1,25.939997580706294,ddFc,0.277497880155915,0.6401447064512934,0.0039302537550196,1523.8062407678651,964.4610933964562,4719.405053963155,6,0.0012407748685449723,0.0012684291204173007,0.00013727752422659718,0,0,0,0.0008106341734941374,1.778247544179915e-05,0.0001369195914247609,0.05151799062534957,0.14979006395538413,4.28696445904817e-05,-1.7844184246537664e-13,-1.9057637412611683e-12,-1.3275282684520632e-17,0.0662827317834559,99.73926336168078,500.0,95,0.793868888051771,0.1,119.77009195175023,deFc,0.2794845558640569,0.41824523966178,0.0027666085513938,312.8683010073043,899.644997234241,255.26097755082424
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.4950144948877075e-05,1.2996294765148246e-05,0.0009109823546510485,0.025551223558626306,0.026120706379280975,0.0028269501583327635,5.984795992119984e-17,0.0,-7.453889935837843e-19,0.3855050475192727,89.31526080058181,500.00000000000006,95,1,0.1,25.939997580706294,ddFc,0.277497880155915,0.6401447064512934,0.0039302537550196,1523.8062407678651,964.4610933964562,4719.405053963155,7,0.0012407748685449723,0.0012684291204173007,0.00013727752422659718,0,0,0,0.0008403376256303913,1.3055101391615157e-05,0.00013694077118044017,0.04987676027905295,0.15636405038822354,4.1944527477153404e-05,-3.688611915908524e-13,-4.67270384711671e-12,-2.1978599157117772e-17,0.06373603003831924,99.75469178363011,500.0,95,0.793868888051771,0.1,124.5557477575059,deFc,0.2794845558640569,0.41824523966178,0.0027666085513938,312.8683010073043,899.644997234241,255.26097755082424
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.4950144948877075e-05,1.2996294765148246e-05,0.0009109823546510485,0.025551223558626306,0.026120706379280975,0.0028269501583327635,5.984795992119984e-17,0.0,-7.453889935837843e-19,0.3855050475192727,89.31526080058181,500.00000000000006,95,1,0.1,25.939997580706294,ddFc,0.277497880155915,0.6401447064512934,0.0039302537550196,1523.8062407678651,964.4610933964562,4719.405053963155,8,0.0012407748685449723,0.0012684291204173007,0.00013727752422659718,0,0,0,0.004251895250167049,8.491142007011267e-05,0.0001388724629971912,0.08705213826063794,2.6800641979297208e-14,6.463653700638152e-05,-0.0006912768018557513,0.0009395578807647345,-4.541131858866778e-09,-0.19518854117118148,101.1618353256148,500.0,95,0.793868888051771,0.1,-40.67190027080244,deFc,0.2794845558640569,0.41824523966178,0.0027666085513938,312.8683010073043,899.644997234241,255.26097755082424
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.4950144948877075e-05,1.2996294765148246e-05,0.0009109823546510485,0.025551223558626306,0.026120706379280975,0.0028269501583327635,5.984795992119984e-17,0.0,-7.453889935837843e-19,0.3855050475192727,89.31526080058181,500.00000000000006,95,1,0.1,25.939997580706294,ddFc,0.277497880155915,0.6401447064512934,0.0039302537550196,1523.8062407678651,964.4610933964562,4719.405053963155,9,0.0012407748685449723,0.0012684291204173007,0.00013727752422659718,0,0,0,0.0035599889122769203,4.879529670261763e-05,0.00013857254078563432,0.10460622872172856,3.9284457314785485e-29,5.860999632756877e-05,-6.293440137534589e-06,0.0009682293474627052,-1.749914007622375e-11,-0.17540623119059695,100.9433565810085,500.0,95,0.793868888051771,0.1,-45.25887607659449,deFc,0.2794845558640569,0.41824523966178,0.0027666085513938,312.8683010073043,899.644997234241,255.26097755082424
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.4950144948877075e-05,1.2996294765148246e-05,0.0009109823546510485,0.025551223558626306,0.026120706379280975,0.0028269501583327635,5.984795992119984e-17,0.0,-7.453889935837843e-19,0.3855050475192727,89.31526080058181,500.00000000000006,95,1,0.1,25.939997580706294,ddFc,0.277497880155915,0.6401447064512934,0.0039302537550196,1523.8062407678651,964.4610933964562,4719.405053963155,10,0.0012407748685449723,0.0012684291204173007,0.00013727752422659718,0,0,0,0.003740024900504028,5.802556952806431e-05,0.00013881784628591223,0.08272233509855882,1.6070858122321935e-14,6.607777734028079e-05,-0.0004569955340147302,0.00096090172103865,-2.996420321655624e-09,-0.18460326440259822,101.1220497076947,500.0,95,0.793868888051771,0.1,-43.004054701894944,deFc,0.2794845558640569,0.41824523966178,0.0027666085513938,312.8683010073043,899.644997234241,255.26097755082424
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.4950144948877075e-05,1.2996294765148246e-05,0.0009109823546510485,0.025551223558626306,0.026120706379280975,0.0028269501583327635,5.984795992119984e-17,0.0,-7.453889935837843e-19,0.3855050475192727,89.31526080058181,500.00000000000006,95,1,0.1,25.939997580706294,ddFc,0.277497880155915,0.6401447064512934,0.0039302537550196,1523.8062407678651,964.4610933964562,4719.405053963155,11,0.0012407748685449723,0.0012684291204173007,0.00013727752422659718,0,0,0,0.0033915647632721696,3.99182841433617e-05,0.00013858512458472986,0.09914296091335738,1.7743110636455687e-28,6.0466209920107894e-05,-5.419256068039382e-06,0.0009752765315523433,-1.6204106135045234e-11,-0.1716739050772807,100.95252326664507,500.0,95,0.793868888051771,0.1,-46.242839742848695,deFc,0.2794845558640569,0.41824523966178,0.0027666085513938,312.8683010073043,899.644997234241,255.26097755082424
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.4950144948877075e-05,1.2996294765148246e-05,0.0009109823546510485,0.025551223558626306,0.026120706379280975,0.0028269501583327635,5.984795992119984e-17,0.0,-7.453889935837843e-19,0.3855050475192727,89.31526080058181,500.00000000000006,95,1,0.1,25.939997580706294,ddFc,0.277497880155915,0.6401447064512934,0.0039302537550196,1523.8062407678651,964.4610933964562,4719.405053963155,12,0.0012407748685449723,0.0012684291204173007,0.00013727752422659718,0,0,0,0.003462695069736149,4.3457712473949806e-05,0.00013878939646675136,0.08082889717520497,8.471021736707529e-20,6.670603563839498e-05,-0.0003120320303526122,0.0009724666895192004,-2.0275866805808654e-09,-0.17962403791798523,101.10132539807361,500.0,95,0.793868888051771,0.1,-44.196138626737955,deFc,0.2794845558640569,0.41824523966178,0.0027666085513938,312.8683010073043,899.644997234241,255.26097755082424
3,0.0010199627101633165,0.0010199627101633165,0.0010199627101633165,0,0,0,3.4950144948877075e-05,1.2996294765148246e-05,0.0009109823546510485,0.025551223558626306,0.026120706379280975,0.0028269501583327635,5.984795992119984e-17,0.0,-7.453889935837843e-19,0.3855050475192727,89.31526080058181,500.00000000000006,95,1,0.1,25.939997580706294,ddFc,0.277497880155915,0.6401447064512934,0.0039302537550196,1523.8062407678651,964.4610933964562,4719.405053963155,13,0.0012407748685449723,0.0012684291204173007,0.00013727752422659718,0,0,0,0.0032759230328255552,3.3826972837194866e-05,0.00013859002889072847,0.09542987628786173,2.1941237226365913e-28,6.172791763667471e-05,-4.8246052981510724e-06,0.000980112234085747,-1.5311301209316986e-11,-0.16879579724497318,100.95609581504748,500.0,95,0.793868888051771,0.1,-47.03131837457006,deFc,0.2794845558640569,0.41824523966178,0.0027666085513938,312.8683010073043,899.644997234241,255.26097755082424
